date,close,high,low,volume,tesla,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,DMP_14,DMN_14,TTM_TRND_6,label
2020-05-18 18:00:00,162.2572021484375,162.39999389648438,160.7760009765625,1354165.0,80.0,160.9588138875648,162.33704223632813,163.71527058509147,1.697983811676126,28.326391497226293,-0.8212504854008955,-0.4036489183597183,-0.41760156704117724,84.73810528048229,0.42334439095324977,39.07951192071364,-1,0.0
2020-05-18 19:00:00,162.70199584960938,163.39797973632812,162.20999145507812,1115093.0,85.0,161.18052885708647,162.2222412109375,163.26395356478855,1.2843027516757106,34.15226204294273,-0.8310543634264604,-0.3307622371082265,-0.5002921263182339,82.66247517151535,9.86841873919032,34.66343712986491,1,0.0
2020-05-19 13:00:00,162.4373016357422,163.88999938964844,161.21600341796875,2271861.0,69.0,162.3809574080924,162.91465759277344,163.44835777745448,0.6551898921398365,27.50432150174547,-0.33935899436013983,0.05741792905441778,-0.3967769234145576,64.67382955368662,4.9353766793363905,50.165329840920194,-1,0.0
2020-05-19 14:00:00,163.21034240722656,163.47000122070312,161.4499969482422,1577525.0,69.0,162.35679605361918,162.9499267578125,163.54305746200583,0.7279913725581234,47.859828301087575,-0.29447647859643666,0.08184035585449678,-0.37631683445093345,65.917554355793,3.543406072098541,36.01673102508637,1,0.0
2020-05-19 15:00:00,162.8699951171875,164.06800842285156,162.60000610351562,1436132.0,69.0,162.32912470635017,162.91712646484376,163.50512822333735,0.7218415537429407,42.23685577131638,-0.28310646825937624,0.0745682929532458,-0.35767476121262204,64.66370061614253,10.268615289475482,29.504163941221368,-1,0.0
2020-05-19 16:00:00,163.5959930419922,163.8979949951172,162.82199096679688,678213.0,68.0,162.175254565078,163.02952575683594,163.88379694859387,1.0479956778284512,54.51339853620089,-0.2130576915919562,0.11569365569653273,-0.3287513472884889,63.49940785789567,8.986026470111351,25.818982470406933,1,0.0
2020-05-19 17:00:00,163.6739959716797,164.41400146484375,163.13400268554688,1035813.0,72.0,162.1264188047717,163.15752563476562,164.18863246475954,1.2639402638430406,55.60513597688954,-0.14952570760007688,0.14338051175072963,-0.2929062193508065,60.76129754338356,13.307302532936278,22.257489545303365,1,0.0
2020-05-19 18:00:00,162.6199951171875,164.39999389648438,162.18600463867188,1646178.0,74.0,162.28482159020598,163.19406433105468,164.10330707190337,1.114308592749074,41.2115649999896,-0.18212578024284198,0.08862435128637164,-0.2707501315292136,59.48166957887231,10.587003449732055,26.460612421953577,-1,0.0
2020-05-19 19:00:00,161.60000610351562,162.77999877929688,161.60000610351562,791902.0,79.0,161.1841456501343,162.8719970703125,164.55984849049068,2.0726109466804647,32.455941584543,-0.286958285196107,-0.01296652293351469,-0.2739917622625923,58.84825908064098,9.475256181043822,28.896919462697323,-1,1.0
2020-05-20 13:00:00,163.7550048828125,165.1999969482422,162.89999389648438,2735683.0,65.0,163.7224273866729,164.031005859375,164.3395843320771,0.37624407786250075,48.28535962757877,0.1506588984737789,-0.02261371277868446,0.17327261125246335,28.02007866568361,10.972081108440314,34.43226466080492,-1,0.0
2020-05-20 14:00:00,164.1479949951172,164.3300018310547,162.9810028076172,1088474.0,67.0,163.71860129102382,164.0406036376953,164.3626059843668,0.3925885903013131,56.266734562729994,0.15247124319944305,-0.016641094442416238,0.1691123376418593,29.709320705068247,8.824493160876447,27.692766851588903,1,2.0
2020-05-20 15:00:00,162.86050415039062,164.2202606201172,162.53399658203125,846958.0,68.0,162.70388800108347,163.7927032470703,164.88151849305714,1.3295039698373277,36.429988100465025,0.0494477850068904,-0.09573164210797513,0.14517942711486553,31.832187642818003,6.984232765405075,27.44583591227342,-1,0.0
2020-05-20 16:00:00,162.7259979248047,163.29598999023438,162.36000061035156,775335.0,68.0,162.1572531836176,163.5179016113281,164.87855003903863,1.6642195310757988,35.04013955164617,-0.04256194849563144,-0.15019310048839757,0.10763115199276614,33.9861655899401,6.210095753608762,26.464196415904766,-1,0.0
2020-05-20 17:00:00,162.77200317382812,163.25799560546875,162.51805114746094,578043.0,72.0,161.94227635889777,163.25230102539064,164.5623256918835,1.6049080573622256,35.94034722818529,-0.11049437569377574,-0.1745004221492335,0.06400604645545777,35.98628796941061,5.674609877206334,24.182234273401292,-1,0.0
2020-05-20 18:00:00,162.77999877929688,163.1999969482422,162.53199768066406,575278.0,79.0,161.83402735349776,163.0572998046875,164.28057225587722,1.50042034628929,36.10607140663905,-0.1618207660743849,-0.18066145002387413,0.01884068394948924,37.84354446463323,5.235690049040245,22.311786376253732,-1,0.0
2020-05-20 19:00:00,163.093994140625,163.10000610351562,162.6219940185547,466801.0,78.0,162.55334028215702,162.84649963378905,163.13965898542108,0.36004378637709444,42.407300756340156,-0.17514157568459154,-0.15518580770726464,-0.019955767977326913,39.56813978162566,4.941162514214269,21.05666329268494,1,0.0
2020-05-21 13:00:00,162.13601684570312,164.1800079345703,161.43399047851562,2161941.0,65.0,162.03554819334744,162.98720092773436,163.9388536621213,1.1677637617801309,19.95881498374743,-0.16132371769538167,-0.04741632289612101,-0.11390739479926067,52.95361355362452,2.771432855252678,44.6168671868737,-1,2.0
2020-05-21 14:00:00,159.87399291992188,162.2060089111328,159.1999969482422,1997234.0,66.0,159.43410048372579,162.3220001220703,165.20989976041483,3.558235650340369,8.829935107563877,-0.40227889739207967,-0.2306972020742552,-0.17158169531782447,55.89890718070502,1.684186991452029,56.26856982433987,-1,1.0
2020-05-21 15:00:00,161.5540008544922,161.93399047851562,159.72325134277344,1452318.0,68.0,159.2329008795413,161.9928009033203,164.7527009270993,3.4074354025474993,36.94929684551899,-0.4524593437141675,-0.2247021187170744,-0.2277572249970931,58.63382269156547,1.2849427508968698,42.92984761554563,-1,0.0
2020-05-21 16:00:00,161.9300079345703,161.9300079345703,161.00601196289062,667123.0,68.0,159.32196748591625,161.73880310058593,164.1556387152556,2.988566217058798,41.3121516069533,-0.4566234095874506,-0.183092947672286,-0.2735304619151646,61.17338709450732,1.161057567927443,38.79085230000388,-1,1.0
2020-05-21 17:00:00,163.39999389648438,163.86598205566406,161.58999633789062,1291264.0,69.0,159.23762913282178,161.77880249023437,164.31997584764696,3.1415405705775137,54.55234075698747,-0.33741833136301125,-0.051110295558277286,-0.28630803580473396,58.64150770406093,18.24849332891796,30.890525992800743,1,1.0
2020-05-21 18:00:00,166.0,166.39999389648438,162.81826782226562,2780164.0,77.0,157.9513387817452,162.55159912109374,167.1518594604423,5.6600616225516935,68.21233448140043,-0.03277092185984998,0.2028296911559072,-0.2356006130157572,55.59648520665851,31.719704080418015,22.964164486281852,1,0.0
2020-05-21 19:00:00,165.51998901367188,166.5,165.05799865722656,1524058.0,100.0,159.6275645201068,163.68079833984376,167.73403215958072,4.952607588486214,64.36591688094397,0.1679949290906393,0.3228764336851172,-0.1548815045944779,52.85243168788269,29.238435139057742,20.665133773371565,1,2.0
2020-05-22 13:00:00,164.11732482910156,166.3560028076172,163.197998046875,2863808.0,34.0,164.0873552616721,164.37123107910156,164.65510689653104,0.3454081539279385,50.33187374151106,0.22124961166014145,-0.058752223098210266,0.2800018347583517,22.397078862036857,41.74364571894926,13.235660038378999,-1,0.0
2020-05-22 14:00:00,163.73597717285156,164.89599609375,163.43199157714844,1217200.0,34.0,163.61305238793406,164.23148498535156,164.84991758276905,0.7531230658635958,44.02697147214815,0.15703375962135624,-0.09837446010959638,0.2554082197309526,24.501016878769963,34.29607259467798,10.87425761925402,-1,0.0
2020-05-22 15:00:00,164.13780212402344,164.1999969482422,163.25241088867188,792044.0,34.0,163.59564457644805,164.17210388183594,164.74856318722382,0.7022621891996904,50.99312122526205,0.1369870481788098,-0.09473693724171425,0.23172398542052405,25.91680324564378,30.50271467450645,11.767637976079882,-1,0.0
2020-05-22 16:00:00,164.78665161132812,165.3499755859375,164.10400390625,1100166.0,34.0,163.4574827418417,164.24249267578125,165.0275026097208,0.9559157574272715,59.7123435920028,0.17147990232442112,-0.048195266476882354,0.21967516880130347,28.244927689858976,38.87032478528318,10.174140579893665,1,0.0
2020-05-22 17:00:00,165.19483947753906,165.43399047851562,164.6739959716797,652030.0,36.0,163.22375076849445,164.39451904296874,165.56528731744302,1.4243397909978661,64.04612696481271,0.2291120263547839,0.007549486042784326,0.22156254031199957,30.46500717280941,36.59821084628552,9.343068736951484,1,0.0
2020-05-22 18:00:00,164.31777954101562,166.1800079345703,163.70401000976562,1782005.0,38.0,163.29807390885935,164.43460998535156,165.57114606184376,1.382356277177235,51.28146110405728,0.2016895413983093,-0.01589839913095223,0.21758794052926153,30.291492601822533,28.445837424878267,15.988354759804949,-1,0.0
2020-05-22 19:00:00,163.27999877929688,164.34799194335938,162.39999389648438,1435769.0,39.0,162.8959440221318,164.34341430664062,165.79088459114945,1.7615190613090927,40.89537727442346,0.09512030249015879,-0.09797411043128221,0.193094412921441,28.149910641718733,23.929549195484388,24.07805840620934,-1,1.0
2020-05-26 13:00:00,164.73248291015625,166.9199981689453,163.46200561523438,2693599.0,34.0,164.52781093626032,166.46649169921875,168.40517246217718,2.329214418072013,0.3490144373482472,-0.17021537542413512,-0.13959036125454552,-0.0306250141695896,36.45463486135136,0.20733165235048198,98.94295955015059,-1,0.0
2020-05-26 14:00:00,164.08799743652344,164.79800415039062,163.37600708007812,1071181.0,34.0,163.138892760702,165.90409240722656,168.66929205375112,3.3334917860098745,0.2646998705753794,-0.35532451733590165,-0.25975960253304964,-0.09556491480285201,40.96449806214287,0.14395620351144825,70.54750310230727,-1,0.0
2020-05-26 15:00:00,163.58399963378906,164.13800048828125,163.14100646972656,830644.0,36.0,162.10430684360398,165.2408935546875,168.377480265771,3.7963807186087832,0.21995071949845837,-0.5365087179996237,-0.3527550425574174,-0.18375367544220636,45.15430696818214,0.1169615837693647,61.73846877142439,-1,1.0
2020-05-26 16:00:00,165.0316619873047,165.1439971923828,163.32199096679688,1082819.0,36.0,162.3312446657721,164.86722717285156,167.40320967993102,3.0763937145866715,34.48208750402209,-0.5568650553559849,-0.2984891039310228,-0.25837595142496206,45.51160050489657,14.969280807196967,45.09574562432513,-1,0.0
2020-05-26 17:00:00,163.9530029296875,165.01800537109375,163.656005859375,648748.0,38.0,163.0954916593431,164.2778289794922,165.4601662996413,1.439436261720608,27.033490847359154,-0.6525145885891845,-0.315310909731378,-0.33720367885780655,45.84337307470282,12.278092182934495,36.98839837164552,-1,0.0
2020-05-26 18:00:00,163.9014129638672,164.21800231933594,163.5102081298828,779041.0,39.0,163.01856196881081,164.1116149902344,165.20466801165796,1.3320849002535435,26.73602068833557,-0.7241330567593707,-0.3095435023212513,-0.4145895544381194,46.29380382548221,11.165809428699355,35.50365873008198,-1,0.0
2020-05-26 19:00:00,163.7480010986328,164.13394165039062,163.39999389648438,625933.0,42.0,162.9019928957078,164.04361572265626,165.18523854960472,1.391852797098269,25.82594828298993,-0.7842301472047382,-0.29571247421329494,-0.4885176729914432,46.819810278096995,10.140003392468563,33.62150985397256,-1,2.0
2020-05-27 13:00:00,161.53599548339844,165.54200744628906,159.80599975585938,3231665.0,41.0,161.2870852580779,163.6447967529297,166.0025082477815,2.881498882499103,10.825603899932418,-0.563649144818811,-0.06790643991606987,-0.49574270490274114,53.377885345319946,2.816285199750629,63.731536351521655,-1,2.0
2020-05-27 14:00:00,160.091796875,161.5211181640625,157.0,2570818.0,45.0,159.0110264033147,162.8287567138672,166.64648702441968,4.68925807406519,7.763707110811012,-0.818118640816607,-0.2579007487310927,-0.5602178920855143,56.32305903765189,1.7453260111033047,63.02011653526084,-1,0.0
2020-05-27 15:00:00,160.8939971923828,161.89999389648438,159.60400390625,1462923.0,46.0,158.38303697302823,162.17315673828125,165.96327650353427,4.67416413601618,21.11105955872945,-0.9441728514986778,-0.30716396753053077,-0.637008883968147,58.3605187391637,4.278962396011289,52.19965095725642,-1,1.0
2020-05-27 16:00:00,162.4709930419922,162.5240020751953,160.7000274658203,929342.0,50.0,158.68976190663932,161.83295593261718,164.97614995859504,3.8844918921046006,39.611430461015196,-0.9063732296824867,-0.21549147657147172,-0.690881753111015,59.173613878635855,8.112681262656313,45.513979420503624,1,0.0
2020-05-27 17:00:00,162.41372680664062,162.59796142578125,161.30039978027344,825763.0,66.0,159.44966530184934,161.4813018798828,163.51293845791628,2.51624993653407,39.25145504709869,-0.8709973484051261,-0.14409247623528887,-0.7269048721698372,59.803485147801695,7.897083960644609,41.44706431505126,1,1.0
2020-05-27 18:00:00,163.97396850585938,164.49996948242188,162.32460021972656,1479843.0,68.0,158.94413199576675,161.968896484375,164.99366097298324,3.7349942541592087,52.03972763239246,-0.7088915811031029,0.014410632853387506,-0.7233022139564904,57.72076993997077,18.94607722888489,35.689367176265364,1,0.0
2020-05-27 19:00:00,164.01895141601562,164.1999969482422,163.1999969482422,822010.0,79.0,160.1574227095046,162.75432739257812,165.35123207565164,3.191195865176045,52.35116351998515,-0.5702187212260412,0.12246679418435935,-0.6926855154104006,55.78682010412778,17.72697173194358,33.39289687366316,1,0.0
2020-05-28 13:00:00,163.16299438476562,163.5260009765625,161.3719940185547,1815292.0,39.0,162.38186593180225,162.79419555664063,163.206525181479,0.5065655116615225,53.25604507446514,-0.1868512810460743,0.10421332890088625,-0.29106460994696054,42.230751158196014,10.960234452889768,42.86536437742975,1,0.0
2020-05-28 14:00:00,163.61801147460938,164.25,162.73812866210938,1100660.0,39.0,162.15741656281585,162.97739868164064,163.79738080046542,1.0062525545968888,60.52869394445233,-0.10718515142707474,0.14710356681590864,-0.2542887182429834,41.406144216251235,18.248123413466637,34.405569277803316,1,0.0
2020-05-28 15:00:00,163.4135284423828,163.95999145507812,162.92649841308594,687840.0,40.0,162.2917695762543,163.1197052001953,163.94764082413633,1.0151264348165643,56.29017602472685,-0.059859221658996375,0.1555435972671896,-0.21540281892618598,40.64043777015965,15.933213443876403,30.04096731156289,1,0.0
2020-05-28 16:00:00,163.6999969482422,163.9560089111328,163.20999145507812,479870.0,41.0,162.51398959982376,163.31930541992188,164.12462124002,0.9861857029424796,60.466744356069015,0.0007538431185594163,0.17292532963579632,-0.1721714865172369,39.929424641646044,14.503002989450795,27.344404834608955,1,0.0
2020-05-28 17:00:00,163.57199096679688,164.9499969482422,163.40798950195312,1017387.0,43.0,163.06911798752398,163.49330444335936,163.91749089919475,0.5189037646276673,57.80864396140231,0.038022817366055506,0.16815544310663394,-0.13013262574057843,37.08235116865735,22.822709220652055,22.790599266975697,1,2.0
2020-05-28 18:00:00,161.9499969482422,163.85000610351562,161.87545776367188,972141.0,45.0,161.78157089723342,163.25070495605468,164.71983901487593,1.7998501865173924,36.13329716850162,-0.06260098853402951,0.05402530976523914,-0.11662629829926865,36.43695541751019,18.56028531037205,33.02960383480451,-1,0.0
2020-05-28 19:00:00,161.197998046875,162.25,160.33799743652344,1027858.0,47.0,160.5159793952681,162.7667022705078,165.01742514574752,2.765581465795332,30.435506967752524,-0.20071241846753196,-0.06726889613461062,-0.13344352233292134,37.03450020797012,15.534768260995623,40.75325737526995,-1,0.0
2020-05-29 13:00:00,161.90602111816406,162.77200317382812,160.84201049804688,2014573.0,21.0,161.64165469322202,161.7812042236328,161.9207537540436,0.17251636997075143,44.296935358622584,-0.23098976523078818,0.05519826553011076,-0.28618803076089894,40.18399754760576,29.015909280326124,24.326117405375904,1,0.0
2020-05-29 14:00:00,162.13600158691406,162.5780029296875,161.4459991455078,1009072.0,21.0,161.5199047746397,161.85840454101563,162.19690430739155,0.4182665303489268,51.89137905867514,-0.18879679772999225,0.07791298642472538,-0.26670978415471763,37.94170677123,23.48512524127862,19.689264547248396,1,1.0
2020-05-29 15:00:00,163.8839874267578,164.0,162.1060028076172,1438615.0,22.0,160.46997859471398,162.2852020263672,164.1004254580204,2.237078191957738,77.26392394113643,-0.014147633145199734,0.20204972080761435,-0.2161973539528141,38.29565541677404,36.67509457102614,14.65572091136382,1,0.0
2020-05-29 16:00:00,164.09799194335938,164.697998046875,163.3300018310547,1333497.0,22.0,160.47616289500056,162.75480041503906,165.03343793507756,2.8000864051048264,78.74211600688204,0.13991856986973517,0.2848927390580394,-0.14497416918830425,39.29748779515901,39.05504859761848,12.224774202363736,1,0.0
2020-05-29 17:00:00,164.7220001220703,164.76400756835938,163.43399047851562,1110067.0,23.0,160.8420341474233,163.3492004394531,165.85636673148292,3.069701333443762,82.3462735898963,0.30880962557782254,0.3630270358129014,-0.054217410235078894,40.284057716945526,34.01039270023906,10.415851389345047,1,0.0
2020-05-29 18:00:00,165.23399353027344,165.447998046875,162.60000610351562,2081152.0,25.0,161.66097224746954,164.014794921875,166.36861759628044,2.8702565223175673,84.64640472996882,0.4784552587604196,0.4261381351963988,0.0523171235640208,39.19202837693059,25.357640767334765,15.215997410819666,1,1.0
2020-05-29 19:00:00,166.88101196289062,167.0,164.8800048828125,1664098.0,27.0,162.57156117683147,164.96379699707032,167.35603281730917,2.900316146677125,89.42132598371776,0.7373021083429308,0.547987987823128,0.18931412051980281,39.61916091236716,33.463488767715596,12.638398009451915,1,1.0
2020-06-01 13:00:00,175.4510040283203,176.3520050048828,170.8199920654297,5683680.0,25.0,168.92576843205077,172.37020568847657,175.81464294490237,3.996557575212165,99.89287123360823,0.3604584099042256,0.22097366428574902,0.1394847456184766,72.34069260751578,85.10763191588144,0.20978913006994745,1,0.0
2020-06-01 14:00:00,175.4739990234375,176.8652801513672,175.20700073242188,2086113.0,27.0,168.91382128773836,173.14500427246094,177.37618725718352,4.88744448908776,99.89354222512208,0.5955425780277039,0.36484626592738184,0.2306963121003221,74.28483546483193,72.12614787844812,0.15950095512699036,1,0.0
2020-06-01 15:00:00,175.56675720214844,176.39999389648438,175.01199340820312,1084318.0,26.0,169.66825443423693,173.9383544921875,178.20845455013807,4.909900487925295,99.89636212063174,0.7803380336565908,0.43971337724501497,0.34062465641157585,75.51561732094336,59.310730451806826,2.627486861286994,1,0.0
2020-06-01 16:00:00,176.5050048828125,177.0,175.51600646972656,1037151.0,26.0,171.10598658404982,174.9193542480469,178.73272191204396,4.360143770699576,99.91956951113096,0.991074025741824,0.5203594954641986,0.4707145302776255,76.72988263030733,56.104410093968525,2.181243949808381,1,0.0
2020-06-01 17:00:00,176.37399291992188,177.0,175.75999450683594,946552.0,27.0,174.8342071525785,175.87415161132813,176.91409607007776,1.1826006826152016,96.66455314084378,1.1344351846009033,0.5309765234586222,0.6034586611422811,77.85741470328814,48.66670424347957,1.8920786086228847,1,1.0
2020-06-01 18:00:00,179.0,179.0,176.21400451660156,1846724.0,28.0,173.7283800627406,176.58395080566407,179.43952154858755,3.2342358746589794,98.04164640667999,1.4433091908402957,0.6718804237584117,0.771428767081884,79.07170456507855,54.28188717612989,1.432565449107743,1,0.0
2020-06-01 19:00:00,179.5749969482422,179.8000030517578,178.39999389648438,1736564.0,30.0,173.8679078169103,177.404150390625,180.9403929643397,3.98665145762179,98.21538933726336,1.7147252293111137,0.7546371697833837,0.96008805952773,80.24289257294137,54.614206785526456,1.266154928798534,1,0.0
2020-06-02 13:00:00,179.2539825439453,181.73199462890625,177.447998046875,4450562.0,24.0,178.72196612083383,179.00279846191407,179.2836308029943,0.31377424654061314,90.43292413277081,1.1324809589683298,-0.23984423745725536,1.3723251964255851,91.65532178120435,59.247395487815496,0.5262399394365812,1,2.0
2020-06-02 14:00:00,176.3000030517578,179.23397827148438,174.1999969482422,2879800.0,24.0,176.02814635342554,178.47479858398438,180.92145081454322,2.7417341271378723,36.986487664229244,0.8474647033870895,-0.41988839443079673,1.2673530978178862,85.98359165791801,34.597334078912496,27.045418752730903,-1,1.0
2020-06-02 15:00:00,178.2779998779297,178.39999389648438,175.8000030517578,1460646.0,24.0,175.9505843744821,178.34239807128907,180.73421176809603,2.682271543585368,55.81663647191469,0.7722925724309846,-0.39604842030952137,1.168340992740506,80.7169851148664,28.116480605522046,21.979207707014265,-1,0.0
2020-06-02 16:00:00,178.36000061035156,178.39999389648438,177.46600341796875,797979.0,24.0,175.92494790079678,178.2263977050781,180.52784750935945,2.5826138371372793,56.398337640754775,0.7111373422462748,-0.36576292039538494,1.0769002626416597,75.82656475346134,26.216620642512652,20.49404968431982,1,0.0
2020-06-02 17:00:00,178.64999389648438,179.43199157714844,178.08599853515625,1224604.0,25.0,175.9435247135102,178.16839599609375,180.3932672786773,2.497492633466087,58.48019679234042,0.6782529386620411,-0.318917859183695,0.997170797845736,72.20591403162973,31.00558010066229,18.548856159725112,1,2.0
2020-06-02 18:00:00,176.5285186767578,178.89915466308594,176.0500030517578,1566316.0,26.0,175.3928052882494,177.62330322265626,179.85380115706312,2.5114924606608153,42.49492387698777,0.47552493611888735,-0.41731668938147903,0.8928416255003664,67.37847075574919,25.49030175322778,27.96064869674379,-1,0.0
2020-06-02 19:00:00,176.27999877929688,177.4300079345703,176.1999969482422,932875.0,27.0,175.3768964088295,177.61930236816406,179.8617083274986,2.5249575124290877,41.07837245591647,0.29144841881759476,-0.4811145653462173,0.7725629841638121,62.89584485671726,23.543272330182937,25.824926404123733,-1,1.0
2020-06-03 13:00:00,178.62440490722656,179.58799743652344,176.0479278564453,2753325.0,23.0,176.92927963375425,177.8240753173828,178.71887100101137,1.00638305812249,65.41173839150784,0.10556883061309463,0.029311417946725524,0.07625741266636911,21.199325120170307,36.96666052398183,13.419880252286816,1,0.0
2020-06-03 14:00:00,178.57040405273438,179.0,177.64602661132812,1157485.0,23.0,176.9463551426287,178.01335754394532,179.08035994526193,1.1987891426105013,64.29418208097292,0.16004194805196903,0.06702762830847993,0.0930143197434891,23.023107746800683,31.364499695822232,11.386146980135248,1,2.0
2020-06-03 15:00:00,177.1199951171875,178.656005859375,176.54598999023438,983722.0,24.0,176.59567416829358,177.91255798339844,179.2294417985033,1.4803719647802955,43.0296426260075,0.08519433924334407,-0.00625598440011603,0.0914503236434601,22.235441738939976,25.004888656838673,19.64837925178188,-1,0.0
2020-06-03 16:00:00,176.8199920654297,177.83999633789062,176.78689575195312,685337.0,23.0,176.10393197312004,177.7517578125,179.39958365187994,1.8540754360563272,40.07707273001389,0.0016503072531577345,-0.0718400131122419,0.07349032036539964,21.504037588783603,22.547573713083334,17.717466596317163,-1,0.0
2020-06-03 17:00:00,176.82241821289062,177.60000610351562,176.60000610351562,719096.0,24.0,175.73829047089436,177.59144287109376,179.44459527129317,2.086983888682668,40.11286112466538,-0.06362968675654201,-0.10969600569755332,0.046066318941011306,20.468358193972062,20.488547409350375,17.80618303520983,-1,0.0
2020-06-03 18:00:00,176.81600952148438,177.21600341796875,176.01998901367188,863845.0,25.0,175.70844812790966,177.22976379394532,178.75107945998099,1.7167722096660991,40.04482611376733,-0.11456109121530744,-0.128501928125055,0.013940836909747557,19.49688798372162,18.33229316822851,21.036020468712096,-1,0.0
2020-06-03 19:00:00,176.5019989013672,177.29598999023438,176.0550079345703,610914.0,26.0,176.37897085915637,176.8160827636719,177.2531946681874,0.4944255043810144,36.755333979743035,-0.17820835396338452,-0.15371935269850567,-0.024489001264878858,18.450615591468964,17.08150399942526,18.82251670927968,-1,1.0
2020-06-04 13:00:00,178.0,179.14999389648438,177.3199920654297,2317291.0,22.0,177.95933023194948,177.98079833984374,178.002266447738,0.024124071916199186,56.05246318979111,0.09966518209282071,0.00017470130207224155,0.09949048079074847,15.695395691399032,35.43597555640677,10.920389844589673,-1,2.0
2020-06-04 14:00:00,175.89706420898438,178.44000244140625,174.89999389648438,1482832.0,23.0,175.70007388060813,177.56501159667968,179.42994931275123,2.100568911974125,21.872175396081023,-0.07105705813165741,-0.13643803113792471,0.0653809730062673,16.389752047016763,20.699675415413605,34.80762420753889,-1,0.0
2020-06-04 15:00:00,176.60037231445312,177.0,175.60394287109375,871997.0,24.0,175.3249074152389,177.28988647460938,179.25486553397985,2.2166848864804174,35.94120308325406,-0.14789968171021428,-0.17062452377318527,0.022724842062970988,17.03451152009037,17.592564354068234,29.582848841551062,-1,2.0
2020-06-04 16:00:00,175.23001098632812,176.58070373535156,174.8280029296875,890681.0,24.0,174.2657361670302,176.74068908691407,179.21564200679794,2.800660032129645,26.084774260419113,-0.31573512314830054,-0.2707679721690172,-0.04496715097928332,18.48551260980449,14.596920289148938,32.000292954282926,-1,0.0
2020-06-04 17:00:00,175.1230010986328,176.21519470214844,175.06533813476562,650952.0,25.0,173.80610996709797,176.1700897216797,178.5340694762614,2.6837470064486277,25.49676315724037,-0.4521684073601193,-0.32576100510466877,-0.12640740225545052,19.83287076453903,13.044968549350399,28.59800607864788,-1,2.0
2020-06-04 18:00:00,172.56202697753906,175.2481231689453,171.68800354003906,1861274.0,26.0,172.02575906374338,175.0824951171875,178.13923117063163,3.491766611388728,16.127144897477088,-0.7582018971590969,-0.5054355959229171,-0.2527663012361798,23.083362511691725,9.630800073592173,45.94180269376584,-1,0.0
2020-06-04 19:00:00,172.85400390625,173.0,172.44400024414062,667362.0,27.0,171.03960840671442,174.47388305664063,177.90815770656684,3.936720602259213,19.7480765471276,-0.9660396410399414,-0.5706186718430093,-0.39542096919693215,26.101676276904943,9.22473959727069,44.004772525727056,-1,1.0
2020-06-05 13:00:00,174.23599243164062,176.19000244140625,173.24000549316406,2382573.0,50.0,174.1102139032358,175.30160522460938,176.49299654598295,1.3592474750554324,28.88548012354993,-0.3653359230104627,0.012488842281034918,-0.3778247652914976,23.34185613940384,14.581903364588179,53.61072011328929,-1,0.0
2020-06-05 14:00:00,175.19798278808594,175.3779754638672,173.70501708984375,982545.0,52.0,174.07356524901212,175.22760009765625,176.38163494630038,1.317183877426814,43.86096910297454,-0.3517847110084915,0.020832043426404878,-0.3726167544348964,25.762666013814467,11.661408249119122,42.873449243159506,-1,0.0
2020-06-05 15:00:00,175.79598999023438,175.8000030517578,174.46600341796875,813533.0,54.0,174.03683458909427,175.2731964111328,176.50955823317133,1.4107825353266645,50.79733137554496,-0.2894544437585296,0.06652984854109345,-0.35598429229962303,26.99168324251589,14.592693009247272,36.58182354586134,1,0.0
2020-06-05 16:00:00,175.822998046875,176.0540008544922,175.18399047851562,668706.0,53.0,174.00853696042762,175.3241943359375,176.6398517114474,1.5008280864978212,51.09124859910865,-0.23516707380207436,0.096653774798039,-0.33182084860011335,27.56578807479151,15.957090053558272,33.163678023879825,1,0.0
2020-06-05 17:00:00,175.26998901367188,175.8979949951172,174.63800048828125,622456.0,55.0,173.97746803410092,175.26459045410155,176.55171287410218,1.4687763417194084,45.14467882825092,-0.23406894815093438,0.07820152035934319,-0.31227046851027757,28.627538703448153,13.927422736945578,34.45713365704312,1,1.0
2020-06-05 18:00:00,177.0760040283203,177.3040008544922,175.26998901367188,1350768.0,57.0,174.32701773536547,175.8325927734375,177.33816781150955,1.7125096255754932,61.07754848563764,-0.08647156707741033,0.18063912114629377,-0.2671106882237041,27.17106169358981,23.92277687981436,28.21749867575859,1,0.0
2020-06-05 19:00:00,177.11000061035156,177.1999969482422,176.4311981201172,785791.0,59.0,174.55227726569768,176.21499633789062,177.87771541008357,1.88714820730092,61.30538553507198,0.032864815715782925,0.23998040315158964,-0.20711558743580671,25.818618755864204,22.280491160953158,26.280382623972596,1,1.0
2020-06-08 13:00:00,183.8520050048828,186.68800354003906,181.83200073242188,4549889.0,53.0,183.76389148197893,183.8104034423828,183.85691540278668,0.050608626642240966,88.72630841243961,0.05331434508013899,-0.0195431640629274,0.07285750914306639,56.123234407702725,59.27088058267741,0.4427375435825735,-1,1.0
2020-06-08 14:00:00,185.6199951171875,185.95797729492188,183.01998901367188,1996160.0,54.0,182.55755214068014,184.17440185546874,185.79125157025734,1.7557811492798292,99.17790064343117,0.1939217298950382,0.09685137660157744,0.09707035329346075,59.151369836093494,36.28406335283275,0.2710321986463388,1,0.0
